lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
e2167a5e-f321-43d9-9b3c-aed5f4fec173,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
04028b3f-43ce-49dd-9fb2-df0ebc3494fc,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
58c00ee1-9f2a-464e-8960-60db3c80dd18,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
89277baf-658b-4f54-8514-4d3101cb2c35,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
7a974d5f-e898-4609-a856-ad53b6a2c247,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
22f29ff7-69b2-4111-a1a6-b04f63949333,0d584e8d-c7f8-45fe-a2cd-1c14d2b0383b,eeacc99e-c15a-40ef-ac78-c587d69d6dff,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
7cbc6862-545a-4364-b3d1-e67d2ca9fc34,de2108ed-32c8-45f4-ba5a-b7049c047ec3,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
97b8acd7-bc2f-4182-80c0-238096a1d1ff,de2108ed-32c8-45f4-ba5a-b7049c047ec3,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
65c54311-0b2a-408a-bb80-1d1570fbe81c,de2108ed-32c8-45f4-ba5a-b7049c047ec3,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
00956341-4b99-4762-9b21-51345a33169a,de2108ed-32c8-45f4-ba5a-b7049c047ec3,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
5fca0d32-e9ab-41d9-bb17-f0b7d9a3fe69,de2108ed-32c8-45f4-ba5a-b7049c047ec3,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
435c2798-519f-451a-b0c1-94c570aae43f,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
145d278d-6aed-4fb8-9b67-4c0bbbcef17a,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
ac1eaecc-c31d-4825-bd57-82bfa1a3377b,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
ed32f5cc-07b3-4758-83ed-264588bd0894,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
58ab2ae5-3e7a-434c-9eb7-4fb59e0746e8,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
7946e5f9-9c4d-4cb6-a280-818124d725ee,837cc290-1f20-47d8-8e08-f6514f83e771,a255eace-3c9a-4458-ad4d-e3abd7a2ddde,e75d1398-5db6-43d7-a7fc-0a2a9f941a9f,6ee56323-782f-414c-a200-7f82531f9299,81145820-8628-4f10-b9df-19678ce626d4
