lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
259df249-d04f-4474-9dc7-7fc07a67a57a,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
1093f5d0-af68-442b-91a8-3ff6ef05ee2f,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
83e2f265-3529-47f2-b761-3f3e26852828,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
8706b602-cddf-4960-9c8f-0c7591c83a6a,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
d04c267e-6ed3-4fa2-aa78-a86891d3bfde,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
fe9a86b7-3c39-4631-a1e9-393f4a48b312,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
3c533f08-0503-4875-be14-7358a6cab546,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
34abfa9f-05aa-4325-bec1-1b348d5dfacf,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
0b144a48-b885-4985-8eca-dd3ecf4b91c2,032ecbc6-d602-4fea-a468-04e48150a944,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
e999b19e-600c-4825-9ee7-bdbe66cfa1cc,24c568d4-def7-42b4-9e4d-2bd797f7e351,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
a3142b1b-d9a0-4fb1-a76f-1fe9a1b95167,24c568d4-def7-42b4-9e4d-2bd797f7e351,e98b14cc-fc05-4b45-bccd-88d2d75d1d58,c411c6f9-6629-4aca-85a8-d4c02b270d15,f54e5217-6f71-45a1-8ac0-ea46889b06bc,81145820-8628-4f10-b9df-19678ce626d4
