lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
b0f7b10b-42a2-4c16-b55b-e9a5e2c25251,c8a0de4d-aff2-49b1-87ac-7c49106b31e2,5212224b-ea50-467c-8079-9a89974d7e58,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
5238f181-4636-4c18-a1ef-d115235651e4,c8a0de4d-aff2-49b1-87ac-7c49106b31e2,5212224b-ea50-467c-8079-9a89974d7e58,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
7ad991ce-d5e1-495a-9929-a84f4c1fc634,c8a0de4d-aff2-49b1-87ac-7c49106b31e2,5212224b-ea50-467c-8079-9a89974d7e58,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
0a7a2fd7-21f1-4ce9-b2d8-92f4941b8c25,c8a0de4d-aff2-49b1-87ac-7c49106b31e2,5212224b-ea50-467c-8079-9a89974d7e58,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
10552315-d170-4ce8-a319-90ed65234816,c8a0de4d-aff2-49b1-87ac-7c49106b31e2,5212224b-ea50-467c-8079-9a89974d7e58,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
20dd7f9c-20a2-4e21-ade5-25266418af8d,f7b4f5df-c596-4f58-bc9c-f8d8b5206b1f,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
ab7a5cef-d8c7-4e2d-a0e6-04f7db81bef1,f7b4f5df-c596-4f58-bc9c-f8d8b5206b1f,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
f1188c5e-bbab-430b-81a4-0d6859b3d9e0,f7b4f5df-c596-4f58-bc9c-f8d8b5206b1f,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
69d79b18-b201-4294-b63e-a1a582b41d81,f7b4f5df-c596-4f58-bc9c-f8d8b5206b1f,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
43b50fde-3644-43e8-9a1d-848ae411142c,f7b4f5df-c596-4f58-bc9c-f8d8b5206b1f,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
b9710226-996e-4cb0-8d24-08daba9b7dd8,2d1a3d8b-7d04-4581-91e9-365238396647,4b976da6-3067-4b66-9e6e-9a557a6d1229,58061cfd-d1a8-4f12-a63c-3aed366e40cc,4348b934-e82a-4f98-ae0a-f0c6b52fc782,81145820-8628-4f10-b9df-19678ce626d4
