lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
7a12a1f7-37f8-44d2-af77-ccbf146a72a6,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
1dbe33a2-b28f-4f6b-b754-8c8cf02eaec7,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
318901bb-caa0-4892-a5b3-4d8a569e0c08,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
a97e9e1f-837e-42bb-8637-80074b387a21,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
8dc3a798-bf05-4c7a-a493-2436b642ad2c,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
17101475-e399-48f1-a857-855cee07e6d7,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
7bf554e3-0660-430c-825d-0dba2667eb6d,061de562-3a87-4569-a8de-e36dd83ec884,27160f5a-9816-425d-9cf3-80585cc54b47,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
620f7f9f-41e5-4e58-80d4-ab99a0fecfa6,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
faa5bb77-350c-48b5-8823-ff2d57aabfbb,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
d98b0e19-bd94-4940-a4d7-e577c198c2a9,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
9e4432e2-7a23-437f-a282-3b299d1b5597,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
3fd0b91b-cf41-48ff-a082-9552e66e17d5,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
37111cb1-4ab4-4cf7-b709-c6e78c18fa16,34ab2872-1c3c-425c-b0ff-5706a378c6cc,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
e5fb6638-b1a8-48cd-8602-a7cf59b5fafd,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
0ad08422-6a40-4a55-9140-1d06094ef689,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
a4a0d90d-cd01-4523-a99f-b0813a20b2fd,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
1762b60a-3bc6-40e8-a26a-2e60575d1412,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
835dce2d-a3e2-4e77-b13c-a201607adb57,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
a91f6240-11c1-4716-a00f-7f092f2132a3,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
a0992fdd-6f04-42be-9a34-8d9270a8f1a3,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
5b2e8e15-e57c-42bf-a22d-43cf34eb0eb5,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
459619a6-fc2d-4061-878f-30854fa6145a,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
289ae818-d83b-4275-979f-27dbccc4f12e,dd59c05c-01da-4d7a-bbe3-9c9335397acd,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
ac0396f7-b9f8-454e-9fd8-a8bcf8d0c84d,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
d7776518-cb05-4197-a8bc-8d366ede5422,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
ddb716ff-244e-4eed-99e7-9da2964bdf42,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
9dbfd7f5-17a2-4f12-8d62-2cd7d4b31904,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
bda84711-7b4a-4244-86a6-62950adb1f7c,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
c79516cb-f390-4134-ae89-7457693b3925,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
d8854f42-5dbd-44e7-8db5-485540be2068,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
450db5dc-4d62-4afb-af27-b237bc622b15,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
6ebe6a75-2f18-40c0-8025-2f7200a0b8b6,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
88f58442-5a7f-4b81-807c-3e8074a7f168,7c43ce20-9c1c-4937-a408-76e904f6d3a8,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
b7c072a1-0f11-44ed-bcb5-bef115a51133,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
4f781d61-7dcb-4d0f-8e74-4b8cff034f6b,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
89cab72d-d345-4018-ac4b-78db0e5fc940,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
197ef9d3-6f94-41de-8318-d6122a337e3b,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
d7922530-5077-4506-b44a-647340716e7d,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
7a3f746f-44f9-4857-a3a9-c4bd54407837,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
24dd9444-6b8a-4358-b300-150d142af03b,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
8495a97f-1a9d-44ee-b25b-74295146679b,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
9d033868-e7ee-4c6c-bf9a-49aef73f0b40,7c61d939-5f42-4a48-aa55-cbdc29463c02,a44274ee-d3a4-43b2-8255-5b633db2d04b,2199857a-6add-439b-b8f3-73aaceba9710,809f5bef-b66e-489c-b9df-79816a009fda,81145820-8628-4f10-b9df-19678ce626d4
