lesson_id,topic_id,course_id,track_id,profession_id,faculty_id
9136db3d-22fc-4212-a632-b79474bcb767,6eba026a-81ee-4ff4-a238-65a6844f825b,e098f1dc-9fbc-4f04-ae43-9ef9ad9b4b06,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
2aaf5c20-c73b-44f1-86c7-c7748cc3418c,6eba026a-81ee-4ff4-a238-65a6844f825b,e098f1dc-9fbc-4f04-ae43-9ef9ad9b4b06,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
577541b2-70a6-44ac-ad57-ff843d1b6302,6eba026a-81ee-4ff4-a238-65a6844f825b,e098f1dc-9fbc-4f04-ae43-9ef9ad9b4b06,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
28615c66-034f-46b1-9be8-d2506b888415,6eba026a-81ee-4ff4-a238-65a6844f825b,e098f1dc-9fbc-4f04-ae43-9ef9ad9b4b06,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
a9a196a4-2eaa-430b-936d-b23649f5f956,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
800f77c0-93b5-4e19-9326-b4150674f043,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
d5f91938-5b26-4d12-b0b1-d85524d2f85f,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
0088adcc-1eb5-44f1-b702-16e70c2c4e9b,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
70e94c08-0df6-4bb1-b540-7d21607878c3,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
0418c5d1-dcb2-474d-a55d-a9ed8ec4cec2,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
75468046-257d-45a9-a893-af302be84ef8,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
885cb719-a0c6-4ad6-9932-3876703ca88e,ca73a48b-fe4f-4e05-afc4-d173719853ad,1586102e-a65d-4bef-bdb3-d0b6b87d6116,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
2c319657-1ccd-4b60-8683-678e4b5aa49f,cabcbb93-c851-457f-88b7-76328a0973e1,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
d4b40a40-00ef-4c4e-a943-1d921be637ef,cabcbb93-c851-457f-88b7-76328a0973e1,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
345aef5a-2321-4f11-8b1a-307aa476fbe1,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
bd5cedf7-4856-4392-80c5-4bd8098a29c6,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
f098056a-a192-42a0-a652-2fd4ccca09ae,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
0a90f43f-a999-4f76-95c7-2c71f84578fd,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
271ca958-2f51-4ac1-aeb5-fc4cefd898cd,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
7ceccbc5-f458-4a93-a3d7-5878d42eeb0b,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
d361fb75-f351-48dc-a436-0448c3f5a7cc,1b39acc6-5300-4e25-8c8d-0b71b39ba9da,08f64bd5-d62b-4e13-b785-31e98fd179ce,02e53373-f589-4cdd-8261-4686568075b1,8777794b-8012-470d-9c4d-0fd82e036dd2,81145820-8628-4f10-b9df-19678ce626d4
